match_id,player_id,actual_fantasy_points,predicted_fantasy_points,error,absolute_error,percentage_absolute_error
1343683,afb3b840,5,0.5371182186406318,-4.462881781359368,4.462881781359368,89.25763562718735
1343683,1747ea18,112,33.42488953475825,-78.57511046524175,78.57511046524175,70.15634862968014
1343683,b2e1d224,-2,31.391845944070933,33.39184594407094,33.39184594407094,1669.5922972035469
1343683,8e088dbc,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1343683,e5309baa,10,19.911846409661276,9.911846409661276,9.911846409661276,99.11846409661275
1343683,94b8d7dd,73,0.5371182186406318,-72.46288178135937,72.46288178135937,99.26422161830051
1343683,9811e35e,82,50.95593857088196,-31.044061429118038,31.044061429118038,37.85861149892444
1343683,d2d15439,159,0.5371182186406318,-158.46288178135936,158.46288178135936,99.66218979959707
1343683,9581ac6b,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1343683,bfaf461d,2,0.5371182186406318,-1.4628817813593682,1.4628817813593682,73.14408906796841
1343683,6f02fe2a,62,22.02701688478981,-39.97298311521019,39.97298311521019,64.47255341162933
1343683,06cad4f0,47,14.535398086461399,-32.4646019135386,32.4646019135386,69.07362109263532
1343683,f0e293b0,29,36.19372450164416,7.193724501644162,7.193724501644162,24.805946557393664
1343683,cddafe26,56,29.079493918410733,-26.920506081589267,26.920506081589267,48.07233228855226
1343683,1adb8ee8,24,43.708585076048884,19.708585076048884,19.708585076048884,82.11910448353701
1343683,5d46eb72,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1343683,1a3cc554,19,18.08735335533557,-0.9126466446644308,0.9126466446644308,4.803403392970688
1343683,6ad2d5f7,3,19.823563756623336,16.823563756623336,16.823563756623336,560.7854585541112
1343683,f53b3e1d,-3,44.72131440636556,47.72131440636556,47.72131440636556,1590.7104802121853
1343683,e3386c8a,12,25.44055147652591,13.440551476525911,13.440551476525911,112.00459563771592
1343683,84dc72db,1,39.195126767344895,38.195126767344895,38.195126767344895,3819.5126767344896
1343683,d1988788,105,40.78672029832239,-64.2132797016776,64.2132797016776,61.15550447778819
1343684,d2d15439,6,30.80282540767413,24.80282540767413,24.80282540767413,413.38042346123547
1343684,06cad4f0,46,15.190063480017189,-30.809936519982813,30.809936519982813,66.97812286952785
1343684,cd4d7695,44,19.21113726496018,-24.78886273503982,24.78886273503982,56.33832439781777
1343684,dcbea954,15,24.201293978766774,9.201293978766774,9.201293978766774,61.34195985844516
1343684,8603d942,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1343684,bfaf461d,51,10.20072545282022,-40.79927454717978,40.79927454717978,79.99857754348976
1343684,e5309baa,24,19.908275007524214,-4.091724992475786,4.091724992475786,17.048854135315775
1343684,fb0a571f,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1343684,1747ea18,52,35.62157162160741,-16.37842837839259,16.37842837839259,31.49697765075498
1343684,b2e1d224,28,29.972708569353244,1.9727085693532445,1.9727085693532445,7.0453877476901585
1343684,8e088dbc,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1343684,94b8d7dd,-2,22.109121257181034,24.109121257181034,24.109121257181034,1205.4560628590516
1343684,adbf0400,72,42.21495616654239,-29.785043833457607,29.785043833457607,41.36811643535779
1343684,9811e35e,68,29.13500573339672,-38.864994266603276,38.864994266603276,57.15440333324011
1343684,f0e293b0,0,38.08268172007114,38.08268172007114,38.08268172007114,-1.0
1343684,f53b3e1d,25,38.03485451260112,13.034854512601122,13.034854512601122,52.13941805040449
1343684,6ad2d5f7,89,10.230765185784671,-78.76923481421532,78.76923481421532,88.50475821821946
1343684,9581ac6b,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1343684,1a3cc554,21,16.580732311298,-4.419267688702,4.419267688702,21.044131850961907
1343684,d1988788,114,41.37869702515822,-72.62130297484178,72.62130297484178,63.70289734635244
1343684,e3386c8a,68,36.31731179522237,-31.682688204777627,31.682688204777627,46.59218853643768
1343684,1adb8ee8,129,42.09634725890591,-86.90365274109409,86.90365274109409,67.3671726675148
1343684,5eb51b97,12,0.5371182186406318,-11.462881781359368,11.462881781359368,95.5240148446614
1343684,5d46eb72,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1343684,6f02fe2a,71,22.136258382197507,-48.86374161780249,48.86374161780249,68.82217129267956
