Actual_Fantasy_Points,Predicted_Fantasy_Points,Absolute_Error,Percentage_Error
42,46.387924,4.3879241943359375,10.447438557942707
0,7.4874964,7.487496376037598,inf
0,7.4874964,7.487496376037598,inf
29,43.25788,14.257881164550781,49.16510746396821
57,37.447826,19.552173614501953,-34.30205897281044
52,34.73382,17.266178131103516,-33.204188713660606
35,42.48604,7.4860382080078125,21.388680594308035
10,46.966507,36.96650695800781,369.6650695800781
13,38.383877,25.38387680053711,195.26059077336237
53,42.468887,10.531112670898438,-19.87002390735554
32,49.918087,17.918087005615234,55.99402189254761
78,43.060204,34.939796447753906,-44.79461083045372
82,7.4874964,74.5125036239624,-90.86890685849073
8,25.528131,17.52813148498535,219.1016435623169
1,38.29565,37.295650482177734,3729.5650482177734
91,55.462452,35.53754806518555,-39.05225062108302
56,52.593975,3.406024932861328,-6.082187380109515
32,45.586685,13.586685180664062,42.458391189575195
0,7.4874964,7.487496376037598,inf
36,52.047718,16.047718048095703,44.576994578043625
0,7.4874964,7.487496376037598,inf
16,32.72613,16.726131439208984,104.53832149505615
94,7.4874964,86.5125036239624,-92.03457832336426
75,52.222603,22.77739715576172,-30.369862874348957
0,31.976042,31.976041793823242,inf
59,38.464798,20.535202026367188,-34.805427163334215
-2,31.816753,33.81675338745117,-1690.8376693725586
0,7.4874964,7.487496376037598,inf
23,40.331818,17.331817626953125,75.35572881283967
10,45.674713,35.674713134765625,356.74713134765625
21,37.084534,16.08453369140625,76.593017578125
9,27.736477,18.73647689819336,208.1830766465929
42,7.4874964,34.5125036239624,-82.17262767610096
8,45.073105,37.07310485839844,463.41381072998047
48,49.105656,1.1056556701660156,2.303449312845866
9,45.231834,36.231834411621094,402.57593790690106
0,7.4874964,7.487496376037598,inf
118,42.79291,75.20708847045898,-63.7348207376771
110,51.023,58.97700119018555,-53.61545562744141
86,64.661026,21.338973999023438,-24.81276046398074
18,51.21322,33.213218688964844,184.51788160536026
0,7.4874964,7.487496376037598,inf
0,7.4874964,7.487496376037598,inf
33,41.62554,8.625541687011719,26.138005112156726
0,38.75275,38.752750396728516,inf
49,34.059227,14.940773010253906,-30.491373490314093
0,7.4874964,7.487496376037598,inf
0,7.4874964,7.487496376037598,inf
3,37.65052,34.65052032470703,1155.017344156901
68,94.64345,26.643447875976562,39.18154099408318
0,7.4874964,7.487496376037598,inf
68,41.127457,26.872543334960938,-39.51844608082491
0,0.42898756,0.4289875626564026,inf
44,50.608006,6.608005523681641,15.018194372003729
1,43.182663,42.18266296386719,4218.266296386719
38,42.214996,4.214996337890625,11.09209562602796
0,45.77843,45.7784309387207,inf
71,67.03124,3.9687576293945312,-5.589799478020466
36,45.566174,9.566173553466797,26.572704315185547
0,7.4874964,7.487496376037598,inf
6,48.07016,42.070159912109375,701.1693318684895
4,50.944195,46.94419479370117,1173.6048698425293
10,47.28064,37.2806396484375,372.806396484375
0,7.4874964,7.487496376037598,inf
97,7.4874964,89.5125036239624,-92.28093157109527
0,7.4874964,7.487496376037598,inf
23,47.4457,24.445701599121094,106.28565912661345
13,49.05667,36.056671142578125,277.3590087890625
86,34.350273,51.64972686767578,-60.05782193915788
18,51.90514,33.9051399230957,188.3618884616428
2,32.040688,30.040687561035156,1502.0343780517578
94,38.97417,55.02582931518555,-58.53811629275059
25,51.06064,26.060638427734375,104.24255371093749
50,37.30845,12.691551208496094,-25.383102416992188
0,7.4874964,7.487496376037598,inf
108,46.72927,61.270729064941406,-56.73215654161241
0,42.751087,42.7510871887207,inf
101,43.90115,57.09885025024414,-56.533515099251616
17,30.248,13.24799919128418,77.92940700755399
7,47.295647,40.29564666748047,575.652095249721
35,47.951233,12.95123291015625,37.00352260044643
0,24.372395,24.372394561767578,inf
0,7.4874964,7.487496376037598,inf
41,51.409878,10.40987777709961,25.389945797803925
0,7.4874964,7.487496376037598,inf
0,7.4874964,7.487496376037598,inf
-2,44.62745,46.62744903564453,-2331.3724517822266
164,43.57612,120.42388153076172,-73.42919605534252
23,44.459507,21.45950698852539,93.30220429793648
13,48.697323,35.697322845458984,274.5947911189153
0,7.4874964,7.487496376037598,inf
7,37.756107,30.756107330322266,439.3729618617466
33,42.47849,9.47848892211914,28.722693703391332
0,7.4874964,7.487496376037598,inf
77,46.406754,30.593246459960938,-39.73148890904018
5,44.486042,39.48604202270508,789.7208404541016
-2,46.64459,48.644588470458984,-2432.229423522949
34,31.839365,2.160634994506836,-6.354808807373047
41,52.2899,11.289901733398438,27.5363456912157
95,34.648106,60.35189437866211,-63.5283098722759
29,22.81686,6.183139801025391,-21.32117172767376
3,47.142788,44.14278793334961,1471.4262644449868
21,7.4874964,13.512503623962402,-64.34525535220192
34,29.534334,4.465665817260742,-13.134311227237477
-2,45.153824,47.15382385253906,-2357.691192626953
24,50.971504,26.97150421142578,112.38126754760742
6,24.09256,18.092559814453125,301.54266357421875
7,40.36595,33.36595153808594,476.6564505440848
90,45.35087,44.649131774902344,-49.61014641655816
28,7.4874964,20.512503623962402,-73.25894151415143
11,54.614162,43.61416244506836,396.4923858642578
140,42.191483,97.80851745605469,-69.86322675432478
72,32.860134,39.13986587524414,-54.360924826727974
37,39.425854,2.425853729248047,6.556361430400126
10,44.50076,34.50075912475586,345.0075912475586
7,58.63569,51.63568878173828,737.6526968819754
70,50.354824,19.64517593383789,-28.064537048339844
12,32.81738,20.817378997802734,173.47815831502277
310,32.53187,277.4681282043457,-89.50584780785346
157,32.177643,124.82235717773438,-79.50468610046777
20,7.4874964,12.512503623962402,-62.56251811981202
4,41.1081,37.10810089111328,927.702522277832
1,44.06208,43.06208038330078,4306.208038330078
0,27.41647,27.41646957397461,inf
5,33.516685,28.516685485839844,570.3337097167969
0,44.50076,44.50075912475586,inf
0,44.220528,44.22052764892578,inf
65,35.099964,29.900035858154297,-46.00005516639122
0,7.4874964,7.487496376037598,inf
144,56.683163,87.31683731079102,-60.6366925769382
0,7.4874964,7.487496376037598,inf
1,44.229664,43.22966384887695,4322.966384887695
12,35.951088,23.951087951660156,199.59239959716797
38,44.448154,6.448154449462891,16.968827498586556
70,23.668957,46.3310432434082,-66.18720463344029
0,7.4874964,7.487496376037598,inf
8,37.765423,29.765422821044922,372.0677852630615
60,47.24639,12.753608703613281,-21.256014506022137
0,7.4874964,7.487496376037598,inf
0,7.4874964,7.487496376037598,inf
82,46.89168,35.10831832885742,-42.815022352265146
25,44.623306,19.623306274414062,78.49322509765625
8,49.519073,41.519073486328125,518.9884185791016
2,34.67609,32.676090240478516,1633.8045120239258
52,82.76658,30.766578674316406,59.16649745060847
53,30.344442,22.65555763244629,-42.74633515555904
50,54.108406,4.108406066894531,8.216812133789062
1,36.072815,35.07281494140625,3507.281494140625
77,30.936684,46.063316345214844,-59.822488760019276
82,49.591675,32.4083251953125,-39.52234779916159
1,48.19519,47.1951904296875,4719.51904296875
59,50.54429,8.455711364746094,-14.331714177535751
9,37.27815,28.278148651123047,314.20165167914496
20,39.28378,19.28377914428711,96.41889572143555
13,38.311527,25.311527252197266,194.7040557861328
47,39.067425,7.932575225830078,-16.877819629425698
55,26.670925,28.32907485961914,-51.507408835671164
25,48.505714,23.505714416503906,94.02285766601562
25,43.150326,18.150325775146484,72.60130310058594
31,46.563984,15.563983917236328,50.20639973302041
0,7.4874964,7.487496376037598,inf
70,44.64023,25.359771728515625,-36.22824532645089
4,46.500263,42.50026321411133,1062.5065803527832
55,41.003513,13.99648666381836,-25.448157570578832
24,53.37456,29.374561309814453,122.39400545756023
25,44.78893,19.788928985595703,79.15571594238281
0,7.4874964,7.487496376037598,inf
65,61.152958,3.8470420837402344,-5.918526282677283
76,45.370735,30.62926483154297,-40.30166425203022
5,37.137417,32.13741683959961,642.7483367919922
116,47.636715,68.36328506469727,-58.93386643508385
40,50.823593,10.823593139648438,27.058982849121094
128,38.772316,89.2276840209961,-69.7091281414032
84,51.617138,32.38286209106445,-38.551026298886256
0,7.4874964,7.487496376037598,inf
0,45.193813,45.19381332397461,inf
238,7.4874964,230.5125036239624,-96.85399311931194
41,36.80461,4.1953887939453125,-10.232655594988566
25,47.17822,22.178218841552734,88.71287536621094
0,37.818447,37.81844711303711,inf
0,7.4874964,7.487496376037598,inf
6,28.150295,22.15029525756836,369.1715876261393
32,49.47594,17.475940704345703,54.61231470108032
44,46.01812,2.0181198120117188,4.5866359363902705
157,7.4874964,149.5125036239624,-95.23089402800153
45,41.46389,3.5361099243164062,-7.858022054036458
52,39.903137,12.09686279296875,-23.263197678786057
17,57.913296,40.91329574584961,240.6664455638212
0,7.4874964,7.487496376037598,inf
66,43.66057,22.339431762695312,-33.84762388287169
8,42.83138,34.83137893676758,435.3922367095947
10,55.163826,45.16382598876953,451.63825988769537
6,51.710014,45.71001434326172,761.8335723876953
2,28.34534,26.345340728759766,1317.2670364379883
6,74.03207,68.03206634521484,1133.8677724202475
0,7.4874964,7.487496376037598,inf
103,43.356094,59.64390563964844,-57.90670450451305
60,49.40129,10.598709106445312,-17.664515177408855
0,48.76934,48.76934051513672,inf
97,41.619762,55.3802375793457,-57.093028432315165
20,57.218803,37.21880340576172,186.0940170288086
58,29.004738,28.995262145996094,-49.99183128620016
26,36.944695,10.944694519042969,42.094978919396034
0,37.709732,37.70973205566406,inf
0,7.4874964,7.487496376037598,inf
25,48.50281,23.502811431884766,94.01124572753906
16,47.13379,31.1337890625,194.586181640625
9,38.95906,29.959060668945312,332.8784518771701
41,53.286884,12.286884307861328,29.96801050697885
40,36.64315,3.3568496704101562,-8.39212417602539
59,54.00819,4.991809844970703,-8.460694652492718
44,40.063076,3.9369239807128906,-8.947554501620205
0,7.4874964,7.487496376037598,inf
0,7.4874964,7.487496376037598,inf
62,42.927902,19.072097778320312,-30.761448029548895
0,7.4874964,7.487496376037598,inf
48,46.361626,1.6383743286132812,-3.4132798512776694
10,38.712257,28.712257385253906,287.12257385253906
102,43.10192,58.89807891845703,-57.743214625938265
0,7.4874964,7.487496376037598,inf
23,50.362015,27.362014770507812,118.96528161090355
-1,7.4874964,8.487496376037598,-848.7496376037598
169,49.142647,119.85735321044922,-70.92151077541374
90,66.88081,23.119186401367188,-25.68798489040799
157,50.721992,106.27800750732422,-67.69299841230843
81,42.876453,38.1235466003418,-47.06610691400222
8,31.064323,23.06432342529297,288.3040428161621
25,40.29941,15.29941177368164,61.19764709472656
110,47.68049,62.31951141357422,-56.65410128506747
6,41.09783,35.09783172607422,584.963862101237
78,53.686035,24.31396484375,-31.17174979967949
0,7.4874964,7.487496376037598,inf
27,37.74796,10.74795913696289,39.807256062825516
187,41.59827,145.40172958374023,-77.7549356062782
125,36.435112,88.56488800048828,-70.85191040039062
63,31.18219,31.81781005859375,-50.504460410466265
25,49.219425,24.219425201416016,96.87770080566406
28,36.051655,8.051654815673828,28.755910055977957
87,47.56023,39.43976974487305,-45.33306867226787
74,46.51657,27.483428955078125,-37.139768858213685
0,7.4874964,7.487496376037598,inf
79,41.487682,37.5123176574707,-47.48394640186165
230,47.868008,182.1319923400879,-79.18782275655995
41,38.161583,2.8384170532226562,-6.922968422494284
79,63.77547,15.224529266357422,-19.271556033363826
16,31.991932,15.991931915283203,99.94957447052002
41,35.431496,5.568504333496094,-13.58171788657584
116,7.4874964,108.5125036239624,-93.54526174479517
155,38.160557,116.83944320678711,-75.38028593986265
51,34.078613,16.92138671875,-33.179189644607845
-2,41.61797,43.61796951293945,-2180.8984756469727
53,29.423887,23.576112747192383,-44.483231598476195
0,7.4874964,7.487496376037598,inf
37,26.04522,10.954780578613281,-29.60751507733319
9,7.4874964,1.5125036239624023,-16.80559582180447
1,47.082935,46.08293533325195,4608.293533325195
48,33.82626,14.17374038696289,-29.528625806172688
25,51.98422,26.98421859741211,107.93687438964842
8,27.723774,19.723773956298828,246.54717445373535
0,35.851482,35.85148239135742,inf
26,56.94852,30.94852066040039,119.03277177077074
0,7.4874964,7.487496376037598,inf
16,24.030437,8.030437469482422,50.19023418426514
56,24.030437,31.969562530517578,-57.08850451878139
0,36.913097,36.9130973815918,inf
25,7.4874964,17.512503623962402,-70.05001449584961
8,37.81849,29.81848907470703,372.7311134338379
0,45.000824,45.000823974609375,inf
12,39.92559,27.92559051513672,232.713254292806
0,41.266537,41.266536712646484,inf
62,54.752575,7.247425079345703,-11.689395289267262
22,7.4874964,14.512503623962402,-65.96592556346546
0,7.4874964,7.487496376037598,inf
15,33.185604,18.185604095458984,121.23736063639323
0,7.4874964,7.487496376037598,inf
50,31.988998,18.011001586914062,-36.022003173828125
81,61.28676,19.713241577148438,-24.33733528043017
11,43.120697,32.120697021484375,292.0063365589489
68,50.6275,17.372501373291016,-25.54779613719267
0,7.4874964,7.487496376037598,inf
42,37.863697,4.136302947998047,-9.848340352376301
24,34.424576,10.424575805664062,43.435732523600265
5,28.483124,23.483123779296875,469.6624755859375
27,49.46001,22.460010528564453,83.18522417986834
0,34.040592,34.040592193603516,inf
75,53.504467,21.495532989501953,-28.66071065266927
