Actual_Fantasy_Points,Predicted_Fantasy_Points,Absolute_Error,Percentage_Error
0,7.3184876,7.318487644195557,inf
7,45.233944,38.233943939208984,546.199199131557
58,43.691647,14.308353424072266,24.669574869090113
0,38.29708,38.297080993652344,inf
0,7.3184876,7.318487644195557,inf
0,7.3184876,7.318487644195557,inf
95,45.502354,49.49764633178711,52.10278561240749
-2,44.402695,46.40269470214844,2320.134735107422
89,55.58374,33.416259765625,37.5463592872191
20,53.55688,33.556880950927734,167.78440475463867
0,7.3184876,7.318487644195557,inf
1,38.25542,37.25542068481445,3725.5420684814453
31,39.48765,8.487651824951172,27.379522015971524
0,7.3184876,7.318487644195557,inf
10,39.21062,29.210620880126953,292.10620880126953
15,7.3184876,7.681512355804443,51.21008237202962
23,41.66533,18.665328979492188,81.15360425866169
24,49.956318,25.956317901611328,108.1513245900472
52,7.3184876,44.68151235580444,85.92598529962393
0,7.3184876,7.318487644195557,inf
13,39.17903,26.179031372070312,201.37716440054086
9,41.916416,32.91641616821289,365.7379574245877
2,51.36667,49.366668701171875,2468.3334350585938
2,50.413754,48.413753509521484,2420.687675476074
0,7.3184876,7.318487644195557,inf
33,50.862644,17.86264419555664,54.12922483502012
93,50.000347,42.99965286254883,46.23618587370842
193,28.98672,164.01328086853027,84.98097454327993
117,49.895935,67.10406494140625,57.35390165932158
37,50.562447,13.562446594238281,36.65526106550887
0,47.10341,47.10340881347656,inf
13,45.642498,32.64249801635742,251.09613858736478
21,44.076538,23.0765380859375,109.88827659970238
29,40.240128,11.240127563476562,38.75906056371228
6,36.666725,30.666725158691406,511.1120859781901
91,37.35723,53.64276885986328,58.948097648201404
2,43.662632,41.66263198852539,2083.1315994262695
70,48.474392,21.52560806274414,30.75086866106306
27,48.70603,21.706031799316406,80.39271036783853
0,7.3184876,7.318487644195557,inf
9,27.228455,18.22845458984375,202.53838433159723
6,58.002247,52.00224685668945,866.7041142781576
106,33.74888,72.2511215209961,68.16143539716613
27,45.882607,18.882606506347656,69.93557965313947
20,47.026047,27.026046752929688,135.13023376464844
0,7.3184876,7.318487644195557,inf
-3,24.558605,27.558605194091797,918.6201731363932
0,7.3184876,7.318487644195557,inf
9,7.3184876,1.6815123558044434,18.68347062004937
-2,46.06779,48.06779098510742,2403.389549255371
108,41.385693,66.61430740356445,61.67991426255968
0,7.3184876,7.318487644195557,inf
121,49.927895,71.07210540771484,58.73727719645855
67,45.681248,21.31875228881836,31.819033266893076
21,55.253784,34.2537841796875,163.1132579985119
8,45.363785,37.36378479003906,467.0473098754883
0,7.3184876,7.318487644195557,inf
6,49.96684,43.96683883666992,732.780647277832
2,35.924603,33.92460250854492,1696.230125427246
15,35.4777,20.477699279785156,136.51799519856772
25,37.06571,12.06570816040039,48.26283264160156
13,49.126728,36.12672805786133,277.89790813739484
0,7.3184876,7.318487644195557,inf
0,38.499077,38.49907684326172,inf
5,47.49213,42.492130279541016,849.8426055908203
-2,50.179844,52.17984390258789,2608.9921951293945
29,37.65694,8.656940460205078,29.851518828293372
62,61.203945,0.7960548400878906,1.2839594194965978
25,7.3184876,17.681512355804443,70.72604942321777
0,33.30433,33.30432891845703,inf
-2,30.883707,32.88370704650879,1644.1853523254395
53,55.62902,2.6290206909179688,4.960416397958432
0,7.3184876,7.318487644195557,inf
25,33.629604,8.62960433959961,34.51841735839844
115,50.1485,64.85150146484375,56.39260996942935
0,7.3184876,7.318487644195557,inf
16,37.311413,21.311412811279297,133.1963300704956
0,7.3184876,7.318487644195557,inf
0,7.3184876,7.318487644195557,inf
2,58.829975,56.82997512817383,2841.4987564086914
0,7.3184876,7.318487644195557,inf
26,60.400997,34.400997161865234,132.3115275456355
5,36.574173,31.574172973632812,631.4834594726562
30,34.697536,4.697536468505859,15.65845489501953
1,32.242413,31.242412567138672,3124.241256713867
29,41.73938,12.7393798828125,43.92889614762931
31,42.98506,11.985061645507812,38.66148917905746
72,47.346725,24.653274536132812,34.240659077962235
4,42.479557,38.479557037353516,961.9889259338379
78,41.546448,36.45355224609375,46.73532339242789
3,7.3184876,4.318487644195557,143.94958813985187
0,7.3184876,7.318487644195557,inf
18,29.612139,11.612138748168945,64.51188193427193
0,7.3184876,7.318487644195557,inf
8,33.409637,25.409637451171875,317.62046813964844
54,40.28183,13.718170166015625,25.40401882595486
88,48.723644,39.2763557434082,44.63222243569114
24,34.72564,10.725639343261719,44.69016393025716
0,7.3184876,7.318487644195557,inf
0,7.3184876,7.318487644195557,inf
7,37.290375,30.290374755859375,432.7196393694196
23,47.793793,24.793792724609375,107.79909880264947
16,32.297398,16.29739761352539,101.85873508453369
0,7.3184876,7.318487644195557,inf
11,58.773388,47.77338790893555,434.3035264448686
44,25.637718,18.362281799316406,41.732458634810015
41,43.698566,2.698566436767578,6.581869357969702
108,7.3184876,100.68151235580444,93.22362255167079
0,7.3184876,7.318487644195557,inf
62,43.498997,18.50100326538086,29.84032784738848
6,49.96059,43.96059036254883,732.6765060424805
31,35.857315,4.8573150634765625,15.668758269279234
47,50.22541,3.2254104614257812,6.862575449842087
0,7.3184876,7.318487644195557,inf
8,36.60998,28.609981536865234,357.62476921081543
18,50.37661,32.376609802246094,179.87005445692276
52,38.11639,13.883609771728516,26.699249561016376
15,7.3184876,7.681512355804443,51.21008237202962
32,38.28555,6.285549163818359,19.642341136932373
0,47.708378,47.708377838134766,inf
45,27.712053,17.287946701049805,38.41765933566623
0,7.3184876,7.318487644195557,inf
28,51.034283,23.034282684326172,82.2652953011649
168,49.933258,118.06674194335938,70.27782258533296
40,17.463392,22.53660774230957,56.341519355773926
106,37.90845,68.09154891967773,64.23731030158277
113,45.50817,67.49182891845703,59.727282228723034
110,36.378574,73.62142562866211,66.92856875332919
0,58.19388,58.193878173828125,inf
0,7.3184876,7.318487644195557,inf
-2,47.615566,49.61556625366211,2480.7783126831055
0,7.3184876,7.318487644195557,inf
166,45.749096,120.25090408325195,72.4403036646096
0,7.3184876,7.318487644195557,inf
58,7.3184876,50.68151235580444,87.38191785483525
26,65.14437,39.144371032714844,150.5552732027494
0,7.3184876,7.318487644195557,inf
4,40.33999,36.339988708496094,908.4997177124023
41,45.954018,4.954017639160156,12.082969851610137
8,43.12504,35.125038146972656,439.0629768371582
-8,44.899685,52.89968490600586,661.2460613250732
25,42.953384,17.953384399414062,71.81353759765625
31,32.16304,1.1630401611328125,3.7517424552671366
0,31.84315,31.843149185180664,inf
96,46.29637,49.70362854003906,51.77461306254069
0,7.3184876,7.318487644195557,inf
38,34.987587,3.0124130249023438,7.9274026971114315
2,24.708776,22.708776473999023,1135.4388236999512
77,7.3184876,69.68151235580444,90.49547059195382
43,47.054207,4.054206848144531,9.428388018940769
0,35.016464,35.01646423339844,inf
0,43.881042,43.88104248046875,inf
0,7.3184876,7.318487644195557,inf
64,51.41007,12.58993148803711,19.671767950057983
0,7.3184876,7.318487644195557,inf
33,43.654354,10.654354095458984,32.28592150139086
155,51.374638,103.62536239624023,66.85507251370338
6,46.307896,40.30789566040039,671.7982610066731
190,38.60583,151.39416885375977,79.68114150197883
87,62.318253,24.681747436523438,28.36982463968211
12,29.324148,17.324148178100586,144.36790148417157
43,37.65088,5.34912109375,12.439816497093023
46,37.52564,8.474361419677734,18.42252482538638
33,47.773003,14.773002624511719,44.766674619732484
35,39.676353,4.676353454589844,13.361009870256696
2,43.26921,41.26921081542969,2063.4605407714844
60,32.941193,27.058807373046875,45.09801228841146
83,52.298733,30.70126724243164,36.98947860533933
95,65.38583,29.614166259765625,31.172806589226976
13,40.15693,27.15692901611328,208.89945397010217
0,7.3184876,7.318487644195557,inf
35,49.00485,14.00484848022461,40.01385280064174
7,32.396492,25.39649200439453,362.8070286342076
88,39.867847,48.13215255737305,54.695627906105734
25,44.681664,19.681663513183594,78.72665405273438
0,31.235153,31.235153198242188,inf
91,46.122917,44.87708282470703,49.31547563154619
43,40.483753,2.516246795654297,5.8517367340797595
20,44.16435,24.164348602294922,120.82174301147461
161,43.323296,117.67670440673828,73.09112074952688
43,52.78958,9.789581298828125,22.766468136809593
24,38.407448,14.407447814941406,60.03103256225586
37,58.076748,21.07674789428711,56.964183498073275
0,7.3184876,7.318487644195557,inf
6,52.387043,46.38704299926758,773.1173833211262
0,7.3184876,7.318487644195557,inf
0,7.3184876,7.318487644195557,inf
66,39.96673,26.03327178955078,39.44435119628906
0,7.3184876,7.318487644195557,inf
92,45.65026,46.34973907470703,50.38015116815981
8,25.890575,17.890575408935547,223.63219261169434
139,38.433044,100.56695556640625,72.350327745616
35,53.268875,18.268875122070312,52.196786063058035
0,7.3184876,7.318487644195557,inf
118,47.230087,70.76991271972656,59.97450230485302
85,43.152897,41.847103118896484,49.23188602223116
9,39.380188,30.38018798828125,337.55764431423614
56,39.885773,16.114227294921875,28.775405883789062
27,38.89634,11.896339416503906,44.060516357421875
29,49.073994,20.073993682861328,69.22066787193562
47,47.703575,0.7035751342773438,1.496968370802859
45,52.030197,7.0301971435546875,15.622660319010418
0,7.3184876,7.318487644195557,inf
27,51.027966,24.027965545654297,88.99246498390481
33,30.940145,2.059854507446289,6.241983355897846
8,33.44005,25.440048217773438,318.00060272216797
-2,53.373375,55.373374938964844,2768.668746948242
61,41.27926,19.720741271972656,32.32908405241419
54,53.834103,0.16589736938476562,0.3072173507125289
64,49.22846,14.771541595458984,23.080533742904663
8,52.53954,44.5395393371582,556.7442417144775
26,51.130756,25.130756378173828,96.65675530066858
0,7.3184876,7.318487644195557,inf
48,54.49705,6.497051239013672,13.535523414611816
0,28.927639,28.92763900756836,inf
21,57.621906,36.62190628051758,174.39002990722656
5,45.480564,40.48056411743164,809.6112823486328
0,7.3184876,7.318487644195557,inf
19,34.983,15.983001708984375,84.12106162623355
50,34.415714,15.584285736083984,31.168571472167965
0,44.426163,44.42616271972656,inf
64,49.30535,14.694648742675781,22.960388660430908
-6,32.63251,38.632511138916016,643.8751856486003
0,7.3184876,7.318487644195557,inf
105,36.68149,68.31850814819336,65.06524585542225
63,50.894115,12.105884552001953,19.215689765082466
25,32.543583,7.543582916259766,30.174331665039062
0,7.3184876,7.318487644195557,inf
5,31.491343,26.491342544555664,529.8268508911133
19,43.64725,24.64725112915039,129.72237436394943
286,51.32096,234.67903900146484,82.05560804247023
0,7.3184876,7.318487644195557,inf
27,42.300087,15.300086975097656,56.66698879665799
58,46.52963,11.47037124633789,19.776502148858434
1,35.81572,34.81571960449219,3481.5719604492188
50,62.803238,12.803237915039062,25.606475830078125
49,58.333282,9.333282470703125,19.047515246332907
54,47.867382,6.132617950439453,11.35669990822121
34,43.585888,9.585887908935547,28.19378796745749
2,45.8296,43.8296012878418,2191.48006439209
67,41.829838,25.170162200927734,37.567406270041396
81,40.723648,40.27635192871094,49.7238912700135
7,67.0921,60.09210205078125,858.4586007254463
40,41.486706,1.4867057800292969,3.716764450073242
42,34.26968,7.730319976806641,18.405523754301527
13,7.3184876,5.681512355804443,43.70394119849571
42,45.837746,3.8377456665039062,9.13748968215216
0,7.3184876,7.318487644195557,inf
0,7.3184876,7.318487644195557,inf
29,41.715824,12.715824127197266,43.8476694041285
57,41.579277,15.420722961425781,27.05389993232593
52,34.76246,17.23754119873047,33.14911768986629
35,42.636635,7.636634826660156,21.818956647600444
10,47.25064,37.250640869140625,372.50640869140625
13,35.936054,22.936054229736328,176.43118638258716
53,46.05893,6.941070556640625,13.096359540831367
32,46.112946,14.112945556640625,44.10295486450195
78,45.282932,32.71706771850586,41.944958613469055
82,7.3184876,74.68151235580444,91.0750150680542
8,23.61763,15.617630004882812,195.22037506103516
1,34.974438,33.97443771362305,3397.4437713623047
91,52.213463,38.786537170410156,42.62256831913204
56,52.24557,3.7544288635253906,6.704337256295341
32,43.046284,11.046283721923828,34.51963663101196
0,7.3184876,7.318487644195557,inf
36,51.206074,15.206073760986328,42.23909378051758
0,7.3184876,7.318487644195557,inf
16,33.57057,17.570571899414062,109.81607437133789
94,7.3184876,86.68151235580444,92.21437484660046
75,50.02226,24.977741241455078,33.30365498860677
0,32.05333,32.05332946777344,inf
59,38.81043,20.189571380615234,34.21961250951735
-2,32.66302,34.663021087646484,1733.1510543823242
0,7.3184876,7.318487644195557,inf
23,42.848907,19.848907470703125,86.29959769870923
10,46.632095,36.63209533691406,366.3209533691406
21,38.32705,17.327049255371094,82.50975835890996
9,27.024302,18.024301528930664,200.2700169881185
42,7.3184876,34.68151235580444,82.57502941858202
8,46.689327,38.689327239990234,483.61659049987793
48,47.476624,0.52337646484375,1.090367635091146
9,42.12875,33.12874984741211,368.0972205268012
0,7.3184876,7.318487644195557,inf
118,41.1012,76.89879989624023,65.16847448833917
110,51.315727,58.68427276611328,53.349338878284804
86,62.761055,23.23894500732422,27.02202907828398
18,48.837254,30.83725357055664,171.31807539198135
0,7.3184876,7.318487644195557,inf
0,7.3184876,7.318487644195557,inf
33,40.290928,7.290927886962891,22.09372086958452
0,38.617657,38.61765670776367,inf
49,35.347343,13.652656555175781,27.862564398317918
0,7.3184876,7.318487644195557,inf
0,7.3184876,7.318487644195557,inf
3,38.568375,35.56837463378906,1185.6124877929688
68,72.09646,4.096458435058594,6.02420358096852
0,7.3184876,7.318487644195557,inf
68,39.702454,28.29754638671875,41.61403880399816
0,8.23416,8.234160423278809,inf
44,48.245834,4.2458343505859375,9.64962352405895
1,43.014618,42.014617919921875,4201.4617919921875
38,46.215088,8.215087890625,21.61865234375
0,47.780518,47.780517578125,inf
71,68.06897,2.9310302734375,4.128211652728873
36,44.905895,8.905895233154297,24.738597869873047
0,7.3184876,7.318487644195557,inf
6,49.164593,43.16459274291992,719.4098790486653
4,51.071465,47.07146453857422,1176.7866134643555
10,47.14814,37.14813995361328,371.4813995361328
0,7.3184876,7.318487644195557,inf
97,7.3184876,89.68151235580444,92.45516737711799
0,7.3184876,7.318487644195557,inf
23,49.347164,26.347164154052734,114.55288762631623
13,45.891335,32.891334533691406,253.01026564378003
86,33.376595,52.62340545654297,61.190006344817405
18,50.457508,32.4575080871582,180.31948937310113
2,31.9467,29.946699142456055,1497.3349571228027
94,39.230404,54.769596099853516,58.265527765801615
25,50.99591,25.99591064453125,103.983642578125
50,36.37195,13.6280517578125,27.256103515625004
0,7.3184876,7.318487644195557,inf
108,50.93666,57.06333923339844,52.83642521610966
0,42.86121,42.861209869384766,inf
101,44.70007,56.299930572509766,55.742505517336404
17,36.11782,19.117820739746094,112.45776905732995
7,51.239067,44.23906707763672,631.9866725376675
35,47.910862,12.91086196899414,36.88817705426897
0,27.2127,27.21269989013672,inf
0,7.3184876,7.318487644195557,inf
41,48.74042,7.740421295166016,18.879076329673207
0,7.3184876,7.318487644195557,inf
0,7.3184876,7.318487644195557,inf
-2,45.401493,47.401493072509766,2370.0746536254883
164,41.882923,122.1170768737793,74.46163224010934
23,42.794144,19.794143676757812,86.0614942467731
13,51.986088,38.986087799072266,299.8929830697866
0,7.3184876,7.318487644195557,inf
7,38.754887,31.754886627197266,453.6412375313895
33,39.96789,6.967891693115234,21.114823312470406
0,7.3184876,7.318487644195557,inf
77,51.69256,25.30744171142578,32.86680741743608
5,44.09482,39.094818115234375,781.8963623046875
-2,47.212543,49.21254348754883,2460.6271743774414
34,36.50039,2.5003890991210938,7.354085585650276
41,52.36884,11.368839263916016,27.7288762534537
95,34.594124,60.40587615966797,63.58513279965049
29,25.366976,3.633024215698242,12.527669709304284
3,52.149124,49.14912414550781,1638.3041381835938
21,7.3184876,13.681512355804443,65.15005883716401
34,30.78137,3.218629837036133,9.46655834422392
-2,46.307556,48.30755615234375,2415.3778076171875
24,51.815567,27.815567016601562,115.89819590250652
6,24.674871,18.67487144470215,311.2478574117025
7,40.21412,33.21411895751953,474.48741367885043
90,45.98457,44.01543045043945,48.90603383382162
28,7.3184876,20.681512355804443,73.86254412787301
11,52.703335,41.70333480834961,379.121225530451
140,45.44769,94.55231094360352,67.5373649597168
72,33.748203,38.25179672241211,53.127495447794594
37,41.79973,4.7997283935546875,12.972238901499155
10,44.265854,34.26585388183594,342.6585388183594
7,58.46682,51.466819763183594,735.2402823311942
70,47.731686,22.268314361572266,31.811877659388948
12,33.482655,21.482654571533203,179.02212142944336
310,34.554424,275.4455757141113,88.85341152068106
157,33.471687,123.52831268310547,78.68045393828373
20,7.3184876,12.681512355804443,63.40756177902222
4,39.83752,35.837520599365234,895.9380149841309
1,45.83248,44.832481384277344,4483.248138427734
0,28.390833,28.390832901000977,inf
5,34.40618,29.40618133544922,588.1236267089844
0,44.265854,44.26585388183594,inf
0,44.23024,44.23023986816406,inf
65,35.40586,29.594139099121094,45.52944476787861
0,7.3184876,7.318487644195557,inf
144,59.612076,84.38792419433594,58.60272513495551
0,7.3184876,7.318487644195557,inf
1,48.668903,47.66890335083008,4766.890335083008
12,39.424347,27.424346923828125,228.53622436523438
38,44.24106,6.241058349609375,16.423837762129935
70,24.558605,45.4413948059082,64.91627829415457
0,7.3184876,7.318487644195557,inf
8,40.06635,32.066349029541016,400.8293628692627
60,48.412228,11.587772369384766,19.31295394897461
0,7.3184876,7.318487644195557,inf
0,7.3184876,7.318487644195557,inf
82,47.032307,34.96769332885742,42.64352844982612
25,43.985268,18.985267639160156,75.94107055664062
8,50.809334,42.80933380126953,535.1166725158691
2,35.888138,33.88813781738281,1694.4068908691406
52,73.104836,21.104835510253906,40.58622213510367
53,33.02279,19.977210998535156,37.69285094063237
50,54.539303,4.539302825927734,9.078605651855469
1,35.11,34.11000061035156,3411.0000610351562
77,31.318268,45.681732177734375,59.326924906148534
82,49.01954,32.98046112060547,40.22007453732374
1,45.013454,44.01345443725586,4401.345443725586
59,48.503128,10.496871948242188,17.791308386851163
9,36.346523,27.34652328491211,303.85025872124567
20,38.559505,18.559505462646484,92.79752731323242
13,39.226456,26.226455688476562,201.7419668344351
47,39.23163,7.76837158203125,16.528450174534576
55,27.36131,27.638690948486328,50.252165360884234
25,49.757442,24.757442474365234,99.02976989746094
25,44.997494,19.997493743896484,79.98997497558594
31,48.15758,17.157581329345703,55.34703654627646
0,7.3184876,7.318487644195557,inf
70,45.387726,24.612274169921875,35.160391671316965
4,46.43234,42.43233871459961,1060.8084678649902
55,41.461002,13.538997650146484,24.6163593639027
24,50.686253,26.68625259399414,111.19271914164226
25,46.893177,21.893177032470703,87.57270812988281
0,7.3184876,7.318487644195557,inf
65,60.047573,4.952426910400391,7.619118323692908
76,45.79598,30.204021453857422,39.742133491917656
5,36.553783,31.553783416748047,631.0756683349609
116,48.766083,67.23391723632812,57.96027347959322
40,52.58974,12.589740753173828,31.47435188293457
128,36.721325,91.2786750793457,71.31146490573883
84,51.16622,32.833778381347656,39.087831406366256
0,7.3184876,7.318487644195557,inf
0,44.633545,44.633544921875,inf
238,7.3184876,230.68151235580444,96.92500519151447
41,35.016464,5.9835357666015625,14.593989674637958
25,49.572678,24.572677612304688,98.29071044921875
0,37.240322,37.24032211303711,inf
0,7.3184876,7.318487644195557,inf
6,28.338545,22.338544845581055,372.3090807596842
32,49.696323,17.69632339477539,55.301010608673096
44,44.901073,0.9010734558105469,2.0478942177512427
157,7.3184876,149.68151235580444,95.33854290178627
45,43.8401,1.1599006652832031,2.5775570339626737
52,41.238873,10.761127471923828,20.694475907545822
17,56.166058,39.16605758666992,230.38857403923484
0,7.3184876,7.318487644195557,inf
66,45.255886,20.74411392211914,31.430475639574457
8,39.782898,31.78289794921875,397.2862243652344
10,59.194,49.194000244140625,491.94000244140625
6,50.16769,44.16769027709961,736.1281712849934
2,29.56661,27.56661033630371,1378.3305168151855
6,65.63099,59.63098907470703,993.8498179117838
0,7.3184876,7.318487644195557,inf
103,42.90354,60.096458435058594,58.34607615054232
60,49.67649,10.323509216308594,17.205848693847656
0,48.236553,48.23655319213867,inf
97,41.607544,55.3924560546875,57.1056247986469
20,58.548756,38.54875564575195,192.74377822875977
58,30.780977,27.219022750854492,46.92934957043878
26,36.782425,10.782424926757812,41.47086510291466
0,39.475826,39.475826263427734,inf
0,7.3184876,7.318487644195557,inf
25,48.144764,23.144763946533203,92.57905578613281
16,50.65531,34.655311584472656,216.5956974029541
9,39.84268,30.842681884765625,342.69646538628473
41,54.89177,13.891769409179688,33.882364412633386
40,37.167442,2.8325576782226562,7.081394195556641
59,55.240906,3.75909423828125,6.37134616657839
44,43.09692,0.9030799865722656,2.0524545149369673
0,7.3184876,7.318487644195557,inf
0,7.3184876,7.318487644195557,inf
62,44.734978,17.26502227783203,27.84681012553553
0,7.3184876,7.318487644195557,inf
48,49.005856,1.0058555603027344,2.0955324172973633
10,37.37502,27.375019073486328,273.7501907348633
102,43.5688,58.43119812011719,57.28548835305607
0,7.3184876,7.318487644195557,inf
23,51.428223,28.42822265625,123.60096807065217
-1,7.3184876,8.318487644195557,831.8487644195557
169,49.590435,119.40956497192383,70.65654732066498
90,53.868782,36.13121795654297,40.14579772949219
157,51.152344,105.84765625,67.41888933121018
81,41.62038,39.37961959838867,48.61681431899836
8,31.026554,23.026554107666016,287.8319263458252
25,40.385452,15.385452270507812,61.54180908203125
110,46.52419,63.47581100463867,57.7052827314897
6,42.810844,36.81084442138672,613.5140736897786
78,52.189053,25.81094741821289,33.090958228478065
0,7.3184876,7.318487644195557,inf
27,37.740158,10.740158081054688,39.77836326316551
187,41.65493,145.3450698852539,77.72463630227482
125,37.439564,87.5604362487793,70.04834899902343
63,32.197403,30.802597045898438,48.893011183965776
25,48.973064,23.973064422607422,95.89225769042969
28,36.91233,8.912330627441406,31.829752240862163
87,48.985558,38.014442443847656,43.69476142970995
74,47.490902,26.509098052978516,35.823105476997995
0,7.3184876,7.318487644195557,inf
79,41.169086,37.83091354370117,47.88723233379895
230,45.483807,184.51619338989258,80.22443190864895
41,36.054794,4.9452056884765625,12.061477288967225
79,61.77143,17.22856903076172,21.808315228812305
16,31.947016,15.947015762329102,99.66884851455688
41,35.924603,5.075397491455078,12.379018271841653
116,7.3184876,108.68151235580444,93.69095892741763
155,38.937714,116.06228637695312,74.87889443674395
51,33.811806,17.188194274902344,33.702341715494796
-2,40.52381,42.52381134033203,2126.1905670166016
53,30.064358,22.93564224243164,43.27479668383328
0,7.3184876,7.318487644195557,inf
37,28.139101,8.860898971557617,23.94837559880437
9,7.3184876,1.6815123558044434,18.68347062004937
1,47.440853,46.440853118896484,4644.085311889648
48,36.133198,11.866802215576172,24.72250461578369
25,53.072575,28.072574615478516,112.29029846191408
8,28.98672,20.986719131469727,262.3339891433716
0,30.868666,30.86866569519043,inf
26,59.47605,33.476051330566406,128.75404357910156
0,7.3184876,7.318487644195557,inf
16,25.214968,9.214967727661133,57.59354829788208
56,25.214968,30.785032272338867,54.97327191489083
0,35.07103,35.07102966308594,inf
25,7.3184876,17.681512355804443,70.72604942321777
8,40.45971,32.45970916748047,405.74636459350586
0,49.99111,49.991111755371094,inf
12,39.154335,27.154335021972656,226.28612518310547
0,42.22474,42.22473907470703,inf
62,54.622555,7.377445220947266,11.899105195076235
22,7.3184876,14.681512355804443,66.73414707183838
0,7.3184876,7.318487644195557,inf
15,33.870544,18.87054443359375,125.80362955729167
0,7.3184876,7.318487644195557,inf
50,33.155357,16.844642639160156,33.68928527832031
81,70.52976,10.470237731933594,12.926219422140239
11,43.44843,32.448429107666016,294.9857191606001
68,50.09837,17.901630401611328,26.325927061193127
0,7.3184876,7.318487644195557,inf
42,40.376823,1.6231765747070312,3.8647061302548367
24,33.646538,9.646537780761719,40.1939074198405
5,29.859564,24.85956382751465,497.191276550293
27,49.33222,22.332218170166016,82.71191914876303
0,35.63165,35.631649017333984,inf
75,55.5236,19.476398468017578,25.968531290690105
5,48.664436,43.66443634033203,873.2887268066406
63,45.82489,17.17510986328125,27.262079148065478
118,48.70603,69.2939682006836,58.7237018649861
0,7.3184876,7.318487644195557,inf
116,40.43784,75.56216049194336,65.13979352753738
17,66.86657,49.86656951904297,293.33276187672334
0,7.3184876,7.318487644195557,inf
40,38.434124,1.5658760070800781,3.9146900177001953
23,33.634636,10.634635925292969,46.23754750127378
28,7.3184876,20.681512355804443,73.86254412787301
