match_id,player_id,actual_fantasy_points,predicted_fantasy_points,role
1322033,e21bc7f3,0,28.49362190750722,All-Rounder
1322033,ff6a7ab5,96,41.5297129634103,Bowler
1322033,1252f71a,38,34.025821492870605,Bowler
1322033,d2343b26,0,0.5371182186406318,
1322033,95a5e066,70,34.47540607947294,All-Rounder
1322033,28131839,-2,36.465979229822224,All-Rounder
1322033,b018e1eb,26,17.819609486701864,Wicket-Keeper
1322033,85d8110a,5,19.14337930964259,Batsman
1322033,f468293b,23,29.24431591212793,All-Rounder
1276908,85ec8e33,16,39.82381630816272,Batsman
1322033,bb134e5c,27,41.26833912264923,All-Rounder
1276908,ba607b88,19,37.54477088318392,Batsman
1322033,ff014c34,19,21.48939182431136,Batsman
1322033,aa8d28ae,34,49.62071702644976,All-Rounder
1276908,7f048519,76,46.05262141517168,All-Rounder
1276908,abb83e27,44,26.060125372989145,Wicket-Keeper
1276908,d1c36f5c,27,33.31132396928584,Batsman
1276908,a343262c,11,52.04445850706007,All-Rounder
1276908,99b75528,28,38.61109667335601,Wicket-Keeper
1276908,dbe50b21,81,43.90766002963583,All-Rounder
1276908,46ecfe40,0,0.5371182186406318,
1322033,e6789a88,0,0.5371182186406318,
1276908,d6a7dd38,0,0.5371182186406318,
1276908,e087956b,32,43.145044064451,All-Rounder
1276908,cad40f5e,27,47.66927201838683,All-Rounder
1276908,2e0fcc58,0,9.36704325975337,Bowler
1276908,50c6bc2b,86,37.68350581512639,All-Rounder
1322033,7c215d14,0,0.5371182186406318,
1322033,9c376401,82,26.83277054523206,All-Rounder
1322033,f42064d5,80,35.08715191862408,Bowler
1322033,e16e7347,-3,25.98313358906132,All-Rounder
1322033,48301a4b,44,39.70809847151601,Batsman
1322033,c26cd57a,25,19.194351018983575,Bowler
1322033,e85d03d6,0,30.50916246429127,Bowler
1276908,57ee1fde,129,36.700299652907354,Bowler
1276908,bb351c23,76,32.9237428673887,All-Rounder
1276908,e9987a94,14,43.17294108859662,Bowler
1276908,85e0cf10,31,40.99607141968208,Bowler
1322033,4ebc70ca,97,69.1569159597396,Bowler
1276908,3d284ca3,8,33.63815142420561,Wicket-Keeper
1303311,3979b5e0,15,28.32213420756378,Wicket-Keeper
1301329,f3a18a0c,86,58.3347391938804,All-Rounder
1301329,f3a18a0c,86,58.3347391938804,All-Rounder
1301329,0bb32e98,19,20.30893489950266,Batsman
1301329,e60f81c9,83,30.947506211910316,Batsman
1303311,8afe73e2,5,25.86314711816632,Batsman
1301329,63e3b6b3,97,44.26153317549796,All-Rounder
1301329,686362af,14,44.34942818905624,Bowler
1301329,ea544967,46,38.74016051532641,Bowler
1301329,573fb985,0,0.5371182186406318,
1303311,2be41edb,167,27.97209585640909,Batsman
1301329,38b4583c,41,39.21907417321877,Bowler
1303311,e38bce7a,34,58.226304787846544,All-Rounder
1301329,14baca9f,31,23.10490868508311,Batsman
1301329,53a5767d,18,25.80839238872751,Wicket-Keeper
1301329,7ba18406,0,0.5371182186406318,
1303311,2f9d0389,0,41.363855904900504,Bowler
1301329,0d518f89,1,26.64919768274611,Bowler
1301329,736e1761,0,0.5371182186406318,
1303311,e824e6ee,46,36.923914837286475,Wicket-Keeper
1303311,156c8fb1,0,0.5371182186406318,
1303311,cf494ffe,162,18.413608623802823,All-Rounder
1303311,a416c9c3,0,0.5371182186406318,
1303311,e4a0deae,105,39.97258224439992,All-Rounder
1303311,e84ac20c,124,46.73446321551561,Bowler
1301329,cdb82f1c,52,53.54587812739978,Bowler
1301329,b2664905,72,29.485435548345237,Wicket-Keeper
1301329,4ba0289e,10,39.155003505803094,All-Rounder
1303311,478a63e7,48,50.76530871246505,All-Rounder
1301329,6d76bc23,-2,41.17465920875912,All-Rounder
1301329,108c4c09,48,50.30219064487425,Bowler
1303311,bd0a4a7d,38,47.274745803243256,Bowler
1301329,a139c379,9,28.0796702947047,All-Rounder
1301329,4d4605e6,59,24.616411793685927,Bowler
1301329,90d95b82,0,0.5371182186406318,
1301329,b05e45e4,8,24.62454850040659,Wicket-Keeper
1303311,e79a1fe3,0,0.5371182186406318,
1303311,59ea70a4,151,35.350144841951646,All-Rounder
1303311,9a46c4e5,68,33.816276102012175,Wicket-Keeper
1303311,99cddc5e,36,41.294158094976176,All-Rounder
1303311,25550d06,7,45.327609036390754,Bowler
1303311,33b3d2df,61,26.359800080401595,All-Rounder
1301329,c6625a26,132,37.40838345445184,Bowler
1301329,02181d9a,87,33.28650151872904,All-Rounder
1303311,03521fd3,106,21.93182185552684,Batsman
1303311,f02778d1,0,0.5371182186406318,
1303311,48ad3373,23,35.688973749937,Bowler
1303311,6ef13460,-2,22.769131106743306,Batsman
1301329,e5b17517,95,40.423636483131176,Bowler
1303311,e957b38f,36,42.598508477644614,All-Rounder
1301329,36e0770d,0,0.5371182186406318,
1303311,bf74b130,42,21.100117951080144,Wicket-Keeper
1303311,84fa5232,0,0.5371182186406318,
1303311,9061a703,47,36.85807197840363,Bowler
1301329,3a9e9cb2,137,25.923922769292457,All-Rounder
1297936,6ffbf04c,6,19.9454419604924,Wicket-Keeper
1317154,64495506,0,0.5371182186406318,
1297936,68ac12a0,2,33.68358114896571,Bowler
1297936,9c515112,150,0.5371182186406318,Bowler
1297936,d900e56e,2,30.758139106435124,All-Rounder
1297936,1866938c,0,0.5371182186406318,
1297936,d6a9af83,54,33.043183165617926,Bowler
1317154,97bdec3d,124,22.478653787113455,Bowler
1297936,a8e0ed6a,0,0.5371182186406318,
1317154,b0946605,36,34.15155181563003,Bowler
1317154,7fca84b7,9,12.584709105306215,Batsman
1317154,ded9ff1e,8,33.447477860658346,Bowler
1317154,d7f3b72f,0,0.5371182186406318,
1317154,75224f22,7,47.91899396676209,Bowler
1297936,35eda1e3,18,11.713739843240282,Batsman
1317154,4d7f517e,9,39.72007720635577,Bowler
1297936,f7b74efa,43,40.34642728126878,Bowler
1297938,f113df44,18,17.315079735504952,Batsman
1317154,1ace56d4,0,0.5371182186406318,
1297938,287ed3a0,-2,52.75075742232985,All-Rounder
1297938,1d7f8759,50,24.600115933724457,Batsman
1297938,29c7ca03,0,0.5371182186406318,
1297938,d23c808d,87,32.425374967309246,Bowler
1297938,290af2b3,20,15.283654995914274,Wicket-Keeper
1297938,24ffb29f,1,14.66557927285398,Wicket-Keeper
1317154,6020a3c6,37,40.71087635552751,Batsman
1297936,5b1f15fc,84,26.2552077033762,Batsman
1297938,0c694738,8,20.642932181300814,Bowler
1297937,c296dba1,77,26.81942844804453,Bowler
1297937,e19307f3,136,37.35584813700184,Batsman
1297937,fcc653b8,0,0.5371182186406318,
1297937,863b4da8,0,0.5371182186406318,
1297938,ed2711ea,90,14.530017741992689,Batsman
1317154,c5aef772,24,43.02309236458103,Bowler
1317154,9d1d34bd,169,43.081937052948255,Bowler
1297938,789404d6,1,28.83416259874717,Bowler
1317154,5dee559a,0,0.5371182186406318,
1297935,5230a33d,86,21.836364039653574,Batsman
1297935,5230a33d,86,21.836364039653574,Wicket-Keeper
1317154,bf1d7d3e,25,38.87540128770958,Wicket-Keeper
1297936,b9a52291,-2,18.974174814637134,Batsman
1297936,53d50717,183,38.27341320709349,Bowler
1297936,c9366237,0,32.43378463770403,Bowler
1297936,39155047,110,0.5371182186406318,Bowler
1297936,baf11c9a,65,36.93777427166285,Batsman
1297936,b3ccffff,60,22.497379775333915,Bowler
1297936,e78964b8,16,7.625432997857775,Batsman
1297935,45135344,12,17.35223001505507,Batsman
1317154,8919756f,56,36.85018465921073,Bowler
1297938,370a88ac,35,39.3530297910974,Bowler
1317154,d365d463,60,25.28799960655593,Wicket-Keeper
1317154,650d5e49,20,17.783117447865774,All-Rounder
1317154,1274d7ab,-5,23.731062537580552,Batsman
1317154,37654b75,60,12.464006603166627,Bowler
1317154,3241e3fd,114,40.28008261909955,Wicket-Keeper
1297937,1ec1998e,1,18.376029686576363,Wicket-Keeper
1317154,0a8fce53,70,35.463680406074296,Bowler
1317154,0404d43c,65,23.703079491574705,Wicket-Keeper
1297935,7ba18406,0,0.5371182186406318,
1297935,0bb4dc0d,0,0.5371182186406318,
1317154,c58b0108,12,55.571837713427385,Bowler
1317154,37138918,4,30.20515288275967,All-Rounder
1297936,c66c73f9,24,23.279007576923345,Wicket-Keeper
1297936,58717de2,6,33.857767432153295,Bowler
1297936,53bee17f,113,53.611047856274304,All-Rounder
1297935,e3a93585,58,24.70735293630154,Bowler
1297935,54719239,36,34.61914167816541,Bowler
1297935,2b150c6b,55,24.638052789689013,Batsman
1297935,f05167d2,74,40.216420401600175,All-Rounder
1297935,8f30d191,0,37.01933777841258,Bowler
1297935,340202b0,61,40.1520150629852,Bowler
1297935,9b73d523,33,37.234166881712305,Bowler
1297935,53e25aa3,7,5.911289021818076,Bowler
1297935,8a452195,25,27.77424749246893,Bowler
1297935,b074cd46,10,36.38788367681847,Bowler
1297935,7156272d,8,32.48885238672606,Bowler
1297935,cefad9fd,58,29.254306847559427,Bowler
1297938,7b1f2542,141,54.23371051828031,All-Rounder
1297936,ad962377,0,13.226687372021454,All-Rounder
1297938,11ff23e3,151,38.25690670342048,Bowler
1322034,ff6a7ab5,26,42.01150168119,Bowler
1322034,82294960,19,29.42147909581401,Bowler
1322034,70ced7f2,33,39.60962171214716,Bowler
1322034,95a5e066,100,39.740899675733736,All-Rounder
1322034,b018e1eb,19,17.45324170087331,Wicket-Keeper
1322034,e3386c8a,-2,27.77808147480177,All-Rounder
1322034,3c87f0c3,94,47.344404189727115,Bowler
1322034,bb134e5c,40,24.589021151088343,All-Rounder
1322034,1747ea18,95,31.044827706512965,All-Rounder
1322034,281d4749,0,0.5371182186406318,
1322034,e6789a88,0,0.5371182186406318,
1322034,48301a4b,40,38.46089787253458,Batsman
1322034,f468293b,22,27.91914014395895,All-Rounder
1297935,971cb321,104,44.26520619636742,All-Rounder
1297938,e893fef7,3,37.78256423227792,Bowler
1322034,1a3cc554,13,21.297506621392102,Batsman
1322034,aa8d28ae,38,49.44224015951148,All-Rounder
1322034,7c215d14,0,0.5371182186406318,
1322034,e16e7347,1,26.431688877178857,All-Rounder
1297938,dbd30397,1,17.325119999433795,Wicket-Keeper
1322034,e85d03d6,157,31.48681405267149,Bowler
1297938,8ae7bb3e,110,32.76529988048381,Bowler
1297935,3b5a9438,-2,24.804613760670716,Wicket-Keeper
1322034,c26cd57a,19,21.33851355030214,Bowler
1322034,dcbea954,54,26.025175822534205,Wicket-Keeper
1322034,cd4d7695,10,26.923527822532066,All-Rounder
1297935,78fd864b,1,41.99153958909987,Bowler
1322034,1adb8ee8,71,42.60033041327559,Bowler
1322034,218c7eab,23,13.14078404062466,Bowler
1297935,4b788e61,24,23.351028274330233,Batsman
1297935,eaeaf575,0,38.639361913549635,
1297935,ef14c0ec,0,0.5371182186406318,
1297935,c6da6ebf,65,16.483111234099812,Wicket-Keeper
1297935,fb192f98,8,43.1200235422646,Bowler
1322034,b410bd3d,134,48.696924999532875,Bowler
1322034,1e2f3eae,0,0.5371182186406318,
1297937,a655e06f,8,16.003508216055664,Wicket-Keeper
1322034,c4bc3b59,3,26.916827224361903,Batsman
1297937,67045de6,51,39.626874964056825,Bowler
1297935,ac574559,59,18.24202362669725,Bowler
1317154,977b841a,5,20.752783676995787,Batsman
1317154,1fc6ef83,16,34.62580866613283,Wicket-Keeper
1297937,efc40724,0,41.40627407365107,Bowler
1317154,410e2f12,0,0.5371182186406318,
1297937,aefd0567,71,24.98717770454706,Bowler
1297937,13c19f32,17,36.9278938082444,Bowler
1317154,3b041a12,46,50.17962729033123,Batsman
1297938,2ef5fc2b,0,0.5371182186406318,
1297938,b4e026de,5,34.556223971126755,Bowler
1297937,31adb911,25,47.62364088814957,Bowler
1297938,507acf2e,26,38.8268628823023,Bowler
1297938,ffdfa9ad,83,29.849035007941485,Bowler
1297938,fbd79b9b,61,48.648085090164734,Bowler
1297938,f13d3eba,53,57.17347688028307,All-Rounder
1297938,0dc3fee0,0,0.5371182186406318,
1297938,2ca65aee,64,24.78370724351173,Wicket-Keeper
1297936,b5c83d22,13,34.32695497151025,Bowler
1297938,588360ee,55,45.583824624109326,All-Rounder
1297936,bbe1525d,9,10.68127250092571,Wicket-Keeper
1297936,8122c036,15,9.391636406054683,Batsman
1297937,e69dbbef,104,33.49085730082012,Bowler
1297937,24596e4d,25,32.730527032342245,Bowler
1297937,184512d1,31,40.73189506472595,Bowler
1297937,fed53c91,0,0.5371182186406318,
1297937,7306c48d,112,52.248425161219274,All-Rounder
1297937,3a9b3866,63,40.795122442592614,Bowler
1297937,a28132bd,7,24.17813593509239,Batsman
1297937,05cbd606,0,19.214501008377464,Batsman
1297937,cd62f670,100,42.59796263742155,Bowler
1297937,85ce4231,98,27.12038982320982,Batsman
1297937,f61e2829,33,18.22143578047992,Bowler
1297937,c3f4dc55,10,16.379032045028264,Wicket-Keeper
1297937,091001f8,4,26.30439569337223,Bowler
1297937,d2763568,11,45.27922160432328,Bowler
1297936,e1cd8c86,-2,13.56804042928451,Batsman
1322035,34cb2f69,112,28.55636732500304,Bowler
1322035,e3386c8a,-3,26.589814291569493,All-Rounder
1322035,d913103d,-2,0.5371182186406318,Bowler
1322035,85d8110a,51,21.019072135587713,Batsman
1322035,f53b3e1d,8,43.39910668863601,Bowler
1322035,1252f71a,85,33.6761178341649,Bowler
1322035,e21bc7f3,5,27.768344764341617,All-Rounder
1322035,1a3cc554,11,17.199343244609107,Batsman
1322035,ff014c34,0,19.915904292033385,Batsman
1322035,d2343b26,0,0.5371182186406318,
1322035,8b261d84,16,26.372059768884768,Wicket-Keeper
1322035,4ebc70ca,58,73.36250945645236,Bowler
1276909,7f048519,19,47.24099856795448,All-Rounder
1322035,1747ea18,7,34.325382669228375,All-Rounder
1276909,2e0fcc58,0,9.36704325975337,Bowler
1276909,cad40f5e,28,45.786510631157576,All-Rounder
1276909,e087956b,37,26.705960612231493,All-Rounder
1276909,d6a7dd38,0,0.5371182186406318,
1276909,e9987a94,60,41.41107938769892,Bowler
1276909,dbe50b21,205,37.890377743448774,All-Rounder
1322035,cd4d7695,6,20.89844129887673,All-Rounder
1276909,d1c36f5c,60,34.13362809314248,Batsman
1322035,dcbea954,46,25.942484215433975,Wicket-Keeper
1322035,f43dd8c2,6,40.7556723722066,Bowler
1322035,7c215d14,0,0.5371182186406318,
1322035,1e2f3eae,0,0.5371182186406318,
1322035,b410bd3d,58,49.601206956041096,Bowler
1276909,99b75528,91,38.939877722838226,Wicket-Keeper
1276909,fe93fd9d,46,61.71180479386411,All-Rounder
1276909,85e0cf10,0,35.17053235273522,Bowler
1276909,402d5937,0,0.5371182186406318,Bowler
1276909,bb351c23,42,34.34740315194173,All-Rounder
1322035,1adb8ee8,23,44.0300691514592,Bowler
1276909,8cf9814c,0,46.493532376396615,Bowler
1276909,2f49c897,48,31.703121185303697,Bowler
1276909,50c6bc2b,31,39.70464912270614,All-Rounder
1276909,4017868f,0,0.5371182186406318,
1276909,8db7f47f,77,38.465231366136855,Bowler
1276909,20672246,0,0.5371182186406318,
1276909,919a3be2,179,24.953299929272863,Wicket-Keeper
1322035,281d4749,0,0.5371182186406318,
1276909,271f83cd,25,27.612196170627143,Batsman
1276909,0a476045,1,38.49148722878345,Batsman
1276909,a343262c,6,37.53091143463557,All-Rounder
1276909,740742ef,29,18.694318601860186,Batsman
1322035,82342b13,15,18.7779401125658,Wicket-Keeper
1322035,9ec74db8,44,6.525719276769156,All-Rounder
1322035,f42064d5,16,42.64892915198671,Bowler
1276909,abb83e27,-2,26.869246674380932,Wicket-Keeper
1322035,c4bc3b59,8,24.105176639322615,Batsman
1276909,57ee1fde,87,40.71461457483649,Bowler
1276909,ba607b88,28,38.185006595934745,Batsman
1276909,85ec8e33,8,40.076248240790925,Batsman
1322035,9c376401,126,28.279589601507567,All-Rounder
1301330,b05e45e4,18,24.06388293936747,Wicket-Keeper
1301330,736e1761,0,0.5371182186406318,
1301330,14baca9f,14,21.648205007431315,Batsman
1301330,0d518f89,53,27.303919796991625,Bowler
1301330,1ade138e,0,38.08261466587252,Bowler
1301330,108c4c09,44,49.55289353917205,Bowler
1301330,53a5767d,25,25.013399201608273,Wicket-Keeper
1301330,5b038989,0,0.5371182186406318,
1301330,b2664905,158,30.241903158551388,Wicket-Keeper
1301330,ea544967,23,39.2397210147368,Bowler
1301330,573fb985,0,0.5371182186406318,
1301330,6d76bc23,10,40.23332123086993,All-Rounder
1301330,35828bdd,113,47.70583928238838,All-Rounder
1301330,e5b17517,33,46.681680690201034,Bowler
1301330,c6625a26,95,42.56192797975657,Bowler
1301330,90d95b82,0,0.5371182186406318,
1301330,0bb32e98,26,20.059910367637215,Batsman
1301330,3a9e9cb2,65,31.04688231429237,All-Rounder
1301330,e60f81c9,77,34.12291297830962,Batsman
1301330,63e3b6b3,90,47.5978635690902,All-Rounder
1301330,686362af,25,43.08493822299452,Bowler
1301330,38b4583c,8,36.81885503836928,Bowler
1301330,4ba0289e,84,32.60743863633649,All-Rounder
1301330,36e0770d,0,0.5371182186406318,
1301330,02181d9a,168,33.85489774418067,All-Rounder
1301330,a139c379,47,26.686832397887425,All-Rounder
1301330,4d4605e6,102,33.12519482398863,Bowler
1276910,cad40f5e,41,39.44069970714517,All-Rounder
1276910,6a26221c,164,37.29255116284096,All-Rounder
1276910,ab6b1c45,0,41.90860141629947,Bowler
1276910,249d60c9,-2,40.21743816498186,Bowler
1276910,a343262c,105,61.47606744193079,All-Rounder
1276910,b3bd0666,0,0.5371182186406318,
1276910,e087956b,-1,30.29834280550841,All-Rounder
1276910,11614d87,12,41.11748132292985,Bowler
1276910,d67d5f00,42,22.28665069823787,Wicket-Keeper
1276910,235c2bb6,15,40.74116241223427,Wicket-Keeper
1276910,9948e262,162,37.38968885204051,Batsman
1276910,acdc62f5,124,45.05768735253826,Bowler
1276910,d6a7dd38,0,0.5371182186406318,
1276910,99b75528,13,35.394835625464864,Wicket-Keeper
1276910,a03bba42,50,31.317809800808472,Bowler
1276910,d1c36f5c,56,35.77192489793067,Batsman
1276910,20672246,0,0.5371182186406318,
1276910,4017868f,0,0.5371182186406318,
1276910,372455c4,30,50.98719470838185,Wicket-Keeper
1276910,e94915e6,53,44.56858791942084,All-Rounder
1276910,402d5937,0,0.5371182186406318,Bowler
1276910,bb351c23,28,41.85395111908125,All-Rounder
1276910,50c6bc2b,75,34.24584553935608,All-Rounder
1276910,f834dcfc,33,36.69207426342834,Bowler
1276910,0b60eb09,27,42.963332213146046,Bowler
1276910,f76d7466,70,25.96289345064857,Batsman
1276910,abb83e27,86,23.519767697910577,Wicket-Keeper
1276910,894b2d25,-1,43.39744246395422,Bowler
1276911,9948e262,-2,42.09475294180128,Batsman
1276911,235c2bb6,52,40.85222274494786,Wicket-Keeper
1317900,4d7f517e,67,40.48090225332109,Bowler
1276911,7f048519,55,45.09946525994699,All-Rounder
1276911,6a26221c,6,41.89088044517237,All-Rounder
1276911,d67d5f00,30,24.032293988621287,Wicket-Keeper
1276911,11614d87,150,41.84284681193466,Bowler
1276911,d6a7dd38,0,0.5371182186406318,
1276911,249d60c9,100,40.73322701638854,Bowler
1276911,99b75528,49,36.4722522351663,Wicket-Keeper
1276911,46ecfe40,0,0.5371182186406318,
1276911,d1c36f5c,27,34.49575764618889,Batsman
1276911,bb351c23,57,30.531396300262276,All-Rounder
1276911,f76d7466,-2,24.65876223642142,Batsman
1276911,0b60eb09,26,42.177923578521295,Bowler
1276911,f834dcfc,-4,38.20742595356391,Bowler
1276911,50c6bc2b,59,39.800271947531776,All-Rounder
1276911,b3bd0666,0,0.5371182186406318,
1276911,3d284ca3,26,32.51463048626484,Wicket-Keeper
1276911,372455c4,23,50.40075020798671,Wicket-Keeper
1276911,4017868f,0,0.5371182186406318,
1276911,8db7f47f,53,42.05108114242966,Bowler
1276911,e94915e6,94,46.30017341838701,All-Rounder
1317900,2e171977,24,39.57728926696621,Bowler
1276911,acdc62f5,58,45.51131928451158,Bowler
1276911,abb83e27,41,26.165939967410587,Wicket-Keeper
1276911,20672246,0,0.5371182186406318,
1317900,1abb78f8,66,52.65774575660206,Bowler
1276911,a03bba42,56,35.52610649731032,Bowler
1276911,a343262c,1,70.02538745402056,All-Rounder
1317900,2f49c897,51,37.12862210027894,Bowler
1317900,85e0cf10,8,32.070842431099145,Bowler
1317900,5dee559a,0,0.5371182186406318,
1317900,73c18486,93,22.28803875955475,All-Rounder
1317900,1ace56d4,0,0.5371182186406318,
1317900,ded9ff1e,0,32.58580182266752,Bowler
1317900,97bdec3d,50,28.95989502541132,Bowler
1317900,73ad96ed,40,40.087147544229815,All-Rounder
1317900,3241e3fd,40,45.00393593829764,Wicket-Keeper
1317900,d7f3b72f,0,0.5371182186406318,
1317900,7fca84b7,68,12.389869329630663,Batsman
1317900,64495506,0,0.5371182186406318,
1317900,410e2f12,0,0.5371182186406318,
1317900,0a476045,121,37.309808778047525,Batsman
1317900,271f83cd,15,25.50019251794402,Batsman
1317900,1fc6ef83,4,29.520066863401457,Wicket-Keeper
1317900,85ec8e33,87,40.15604103527617,Batsman
1317900,977b841a,60,17.14035987417036,Batsman
1317900,a4cc73aa,22,24.271329593726907,Wicket-Keeper
1317900,b4b99816,86,13.95075869081261,Batsman
1317900,57ee1fde,50,45.022798643149656,Bowler
1317900,b0946605,66,33.400580217549354,Bowler
1317900,c5aef772,85,16.974886166291277,Bowler
1317900,650d5e49,7,15.821161064260822,All-Rounder
1297941,f9d218a7,0,0.5371182186406318,
1297941,c6da6ebf,89,17.815487755767748,Wicket-Keeper
1297941,53d50717,59,44.52899393666604,Bowler
1297939,c3f4dc55,20,15.905704304106044,Wicket-Keeper
1297940,c296dba1,9,34.81534320000875,Bowler
