match_id,player_id,player_name,runs_scored,balls_faced,no_of_fours,no_of_sixes,no_of_catches,runouts,balls_bowled,dot_balls,wickets,LBWs/Bowled,runs_conceded,stumpings,out,date,venue,match_type,gender,team_name,fantasy_points,career_batsman_100s,career_batsman_50s,career_batsman_average_runs_per_match,career_batsman_strike_rate,career_batsman_total_runs,career_bowler_average,career_bowler_economy_rate,career_bowler_wickets,career_fielder_total_catches,career_fielder_total_runouts,recentform_batsman_100s,recentform_batsman_50s,recentform_average_runs_per_match,recentform_strike_rate,recentform_total_runs,recentform_bowler_average,recentform_bowler_economy_rate,recentform_bowler_wickets,recentform_fielder_total_catches,recentform_fielder_total_runouts
64022,2ad22b51,SA Bucknor,0,0,0,0,0,0,0,0,0,0,0,0,DNB,2002-12-26,Durban,Test,male,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64022,88fccd6c,SM Pollock,21,27,3,0,1,1,189,162,3,1,52,0,out,2002-12-26,Durban,Test,male,South Africa,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64022,1e7b1aa7,Saleem Elahi,57,184,7,0,0,0,0,0,0,0,0,0,out,2002-12-26,Durban,Test,male,Pakistan,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64022,047c67ba,Saqlain Mushtaq,4,23,0,0,0,0,246,176,4,0,127,0,out,2002-12-26,Durban,Test,male,Pakistan,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64022,ff077124,Kamran Akmal,41,52,9,0,3,0,0,0,0,0,0,0,out,2002-12-26,Durban,Test,male,Pakistan,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64022,d8906a73,Waqar Younis,43,47,4,2,0,0,150,114,3,1,91,0,out,2002-12-26,Durban,Test,male,Pakistan,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,d8bce357,Wasim Raja,0,0,0,0,0,0,0,0,0,0,0,0,DNB,2002-12-26,Melbourne,Test,male,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,c16d2e28,SJ Harmison,9,29,1,0,0,0,283,212,2,0,151,0,out,2002-12-26,Melbourne,Test,male,England,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,7d415ea5,RT Ponting,51,67,6,1,1,0,0,0,0,0,0,0,out,2002-12-26,Melbourne,Test,male,Australia,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,d1d0b5ed,RKJ Dawson,21,63,3,0,0,0,169,108,2,1,121,0,out,2002-12-26,Melbourne,Test,male,England,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,89087a0d,RB Tiffin,0,0,0,0,0,0,0,0,0,0,0,0,DNB,2002-12-26,Melbourne,Test,male,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,f76ffa81,N Hussain,47,128,6,0,0,0,0,0,0,0,0,0,out,2002-12-26,Melbourne,Test,male,England,53,0.0,0.0,43.0,67.1875,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,67.1875,43.0,0.0,0.0,0.0,1.0,0.0
64012,6e1b1ec0,MP Vaughan,156,235,21,3,0,0,0,0,0,0,0,0,out,2002-12-26,Melbourne,Test,male,England,199,0.0,1.0,64.0,46.3768115942029,64.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,46.3768115942029,64.0,0.0,0.0,0.0,0.0,1.0
64012,c4b94434,ML Love,68,155,4,0,4,0,0,0,0,0,0,0,not out,2002-12-26,Melbourne,Test,male,Australia,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,d8699ab7,ML Hayden,103,151,10,3,1,0,0,0,0,0,0,0,out,2002-12-26,Melbourne,Test,male,Australia,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,ea42ddb9,ME Trescothick,74,121,11,2,1,0,0,0,0,0,0,0,out,2002-12-26,Melbourne,Test,male,England,105,0.0,0.0,17.0,39.53488372093023,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,39.53488372093023,17.0,0.0,0.0,0.0,2.0,0.0
64012,8fb88ee3,MA Butcher,31,107,3,0,1,0,78,55,0,0,52,0,out,2002-12-26,Melbourne,Test,male,England,42,0.0,1.0,50.0,65.78947368421053,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,65.78947368421053,50.0,0.0,0.0,0.0,1.0,0.0
64012,e68dd455,JS Foster,25,89,1,0,3,0,0,0,0,0,0,0,out,2002-12-26,Melbourne,Test,male,England,50,0.0,0.0,48.0,33.80281690140845,48.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,48.0,33.80281690140845,48.0,0.0,0.0,0.0,2.0,0.0
